GarageQual_E,OpenPorchSF,GarageYrBlt,PoolScore,YearRemodAdd,PorchSF,EnclosedPorch,LotFrontage,BsmtExposure_E,KitchenAbvGr,Functional_E,RoofMatl_E,Neighborhood_E,KitchenScore,MasVnrType_E,FullBath,totalArea,LandContour_E,SaleCondition_E,YearBuilt,SaleType_E,PoolArea,LotShape_E,Electrical_E,2ndFlrSF,OverallCond,Foundation_E,Utilities_E,1stFlrSF,Fireplaces,totalBedRooms,MiscVal,OverallQual,BsmtHalfBath,TotRmsAbvGrd,RoofStyle_E,CentralAir_E,YrSold,Alley_E,Condition1_E,MSZoning_E,GarageFinish_E,BsmtCond_E,GarageArea,BldgType_E,PavedDrive_E,GarageCond_E,3SsnPorch,Exterior1st_E,BsmtFullBath,Condition2_E,GarageScore,LotArea,GrLivArea,LandSlope_E,FlrSF,ExterScore,HouseStyle_E,BsmtUnfSF,FireplaceQu_E,KitchenQual_E,ExterQual_E,PoolQC_E,totalRms,BsmtFinType2_E,HeatingQC_E,LowQualFinSF,BsmtQual_E,GarageGrade,HalfBath,Street_E,Heating_E,BsmtFinType1_E,WoodDeckSF,MasVnrArea,Exterior2nd_E,TotalBsmtSF,FireplaceScore,MSSubClass_E,LotConfig_E,BsmtFinSF1,BsmtFinSF2,Fence_E,ScreenPorch,BedroomAbvGr,OverallScore,ExterCond_E,GarageCars,MoSold_E,GarageType_E,PoolScore_S2,PoolScore_S3,PoolScore_Sq,Neighborhood_E_S2,Neighborhood_E_S3,Neighborhood_E_Sq,OverallQual_S2,OverallQual_S3,OverallQual_Sq,GarageCars_S2,GarageCars_S3,GarageCars_Sq,BsmtQual_E_S2,BsmtQual_E_S3,BsmtQual_E_Sq,KitchenQual_E_S2,KitchenQual_E_S3,KitchenQual_E_Sq,ExterQual_E_S2,ExterQual_E_S3,ExterQual_E_Sq,ExterScore_S2,ExterScore_S3,ExterScore_Sq
0.0398627787307,0.0185059155867,0.0797114834851,-0.00172534305317,0.312658662093,-0.0232716245003,-0.0228557481746,-0.00437021620904,-0.155231560892,-0.0127718975288,0.0349914236707,-0.00611778158948,0.17235563179,0.0672384219554,0.179302458548,0.108404802744,0.00222107438017,-0.0211549456832,0.0334819897084,0.229915231064,-0.0337478559177,-0.00178602058319,-0.139851343625,0.0271012006861,0.521611902411,-0.0706260720412,0.358216123499,0.000343053173242,-0.0916023542982,-0.148799313894,0.214093767867,-0.00290734244453,0.101810558414,-0.0305317324185,0.119567225228,-0.11615780446,0.0672384219554,0.0516295025729,-0.0473413379074,0.00660377358491,0.0756432246998,0.0952544311035,0.0204116638079,0.0677408965391,0.0852487135506,0.0847341337907,0.0750600343053,-0.0051295903621,0.210561136976,0.190394511149,0.00156824307768,0.0498250428816,-0.0100199004399,0.0679569721968,-0.0269296740995,0.0458805697954,0.143504558996,0.17525116393,-0.1756269238,-0.353001715266,0.163750714694,0.201715265866,-0.0019439679817,0.158502395458,0.0643224699828,0.212349914237,-0.00441809927907,0.124185248714,0.0439255666231,0.310291595197,0.0041166380789,0.00617495711835,0.295082904517,-0.065662882803,0.0599320325901,0.252624356775,0.00330983124095,-0.136878216123,0.287158376215,-0.122126929674,0.0668459212175,-0.0324174008439,-0.145111492281,-0.0279242900705,0.0175814751286,0.014493032937,0.0368782161235,0.0469296740995,-0.0729767659442,0.176043453402,-0.00130905888186,-0.00111197569339,-0.0021160130856,0.129832431719,0.0703228265614,0.168364959549,0.101207616473,0.0814759871364,0.0907833166127,0.0121852487136,-0.00377084048027,0.0637220611883,0.130145797599,0.104277444254,0.0933863940288,0.151355060034,0.12388031256,0.161892547488,0.195357347055,0.170023687005,0.195274932801,0.128740375811,0.0922346854249,0.129308321175
0.0398627787307,-0.0637043270009,-0.00682697805339,-0.00172534305317,-0.137341337907,-0.0738101497696,-0.0228557481746,0.0726679358851,0.594768439108,-0.0127718975288,0.0349914236707,-0.00611778158948,0.339022298456,-0.0994282447113,-0.154030874786,0.108404802744,-0.0020402892562,-0.0211549456832,0.0334819897084,0.0342630571507,-0.0337478559177,-0.00178602058319,-0.139851343625,0.0271012006861,-0.374955460272,0.304373927959,-0.241783876501,0.000343053173242,0.0508648431946,0.101200686106,0.0474271012007,-0.00290734244453,-0.00930055269678,0.469468267581,-0.0342789286186,-0.11615780446,0.0672384219554,-0.198370497427,-0.0473413379074,-0.118396226415,0.0756432246998,0.0952544311035,0.0204116638079,0.0438285306121,0.0852487135506,0.0847341337907,0.0750600343053,-0.0051295903621,-0.218010291595,-0.142938822184,0.00156824307768,0.0498250428816,0.0149539229961,-0.0435710054261,-0.0269296740995,-0.0482173088015,-0.0670217567934,0.0323940210733,-0.118263910101,0.246998284734,-0.169582618639,-0.131618067467,-0.0019439679817,-0.0139113976459,0.0643224699828,0.212349914237,-0.00441809927907,0.124185248714,-0.00503585770928,-0.189708404803,0.0041166380789,0.00617495711835,-0.0382504288165,0.143606780118,-0.0625679674099,-0.280708976558,0.0487406663962,0.0631217838765,0.087158376215,0.377873070326,0.134676345158,-0.0324174008439,-0.145111492281,-0.0279242900705,0.0175814751286,0.160560448667,0.0368782161235,0.0469296740995,-0.345704038671,0.176043453402,-0.00130905888186,-0.00111197569339,-0.0021160130856,0.373422175309,0.348612637109,0.283232476884,-0.0301055148396,-0.0456511399908,1.71898118607e-05,0.0121852487136,-0.00377084048027,0.0637220611883,0.130145797599,0.104277444254,0.0933863940288,-0.181978273299,-0.177706989028,-0.155944697707,-0.137975986278,-0.131563614582,-0.122562312395,-0.0717608773219,-0.0597843169504,-0.0537704806429
0.0398627787307,-0.00710055341597,0.0733012270748,-0.00172534305317,0.295991995426,-0.0390131323711,-0.0228557481746,0.0123513417746,0.0947684391081,-0.0127718975288,0.0349914236707,-0.00611778158948,0.17235563179,0.0672384219554,0.179302458548,0.108404802744,0.0164256198347,-0.0211549456832,0.0334819897084,0.215422477441,-0.0337478559177,-0.00178602058319,0.193481989708,0.0271012006861,0.523462846988,-0.0706260720412,0.358216123499,0.000343053173242,-0.0651438739996,0.101200686106,0.214093767867,-0.00290734244453,0.101810558414,-0.0305317324185,-0.0342789286186,-0.11615780446,0.0672384219554,0.0516295025729,-0.0473413379074,0.00660377358491,0.0756432246998,0.0952544311035,0.0204116638079,0.0819376955109,0.0852487135506,0.0847341337907,0.0750600343053,-0.0051295903621,0.210561136976,0.190394511149,0.00156824307768,0.0498250428816,0.0459973111255,0.0839227890146,-0.0269296740995,0.0618436027717,0.143504558996,0.17525116393,-0.0540515813341,0.246998284734,0.163750714694,0.201715265866,-0.0019439679817,0.0205713609747,0.0643224699828,0.212349914237,-0.00441809927907,0.124185248714,0.0773083559406,0.310291595197,0.0041166380789,0.00617495711835,0.295082904517,-0.065662882803,0.0386820325901,0.252624356775,0.0117470776953,0.0631217838765,0.287158376215,-0.122126929674,0.0119830783248,-0.0324174008439,-0.145111492281,-0.0279242900705,0.0175814751286,0.014493032937,0.0368782161235,0.0469296740995,0.563386870419,0.176043453402,-0.00130905888186,-0.00111197569339,-0.0021160130856,0.129832431719,0.0703228265614,0.168364959549,0.101207616473,0.0814759871364,0.0907833166127,0.0121852487136,-0.00377084048027,0.0637220611883,0.130145797599,0.104277444254,0.0933863940288,0.151355060034,0.12388031256,0.161892547488,0.195357347055,0.170023687005,0.195274932801,0.128740375811,0.0922346854249,0.129308321175
0.0398627787307,-0.0165345156801,0.0636858424594,-0.00172534305317,-0.237341337907,0.180539477405,0.245918955383,-0.034005464416,-0.155231560892,-0.0127718975288,0.0349914236707,-0.00611778158948,0.214022298456,0.0672384219554,-0.154030874786,-0.141595197256,-0.00721480224321,-0.0211549456832,-0.566518010292,-0.407765928357,-0.0337478559177,-0.00178602058319,0.193481989708,0.0271012006861,0.505444687134,-0.0706260720412,-0.441783876501,0.000343053173242,-0.049143461167,0.101200686106,-0.0359062321326,-0.00290734244453,0.101810558414,-0.0305317324185,0.0426441483045,-0.11615780446,0.0672384219554,-0.448370497427,-0.0473413379074,0.00660377358491,0.0756432246998,-0.23807890223,0.270411663808,0.0893737066424,0.0852487135506,0.0847341337907,0.0750600343053,-0.0051295903621,-0.289438863024,0.190394511149,0.00156824307768,0.0498250428816,0.0139318525198,0.0694568647988,-0.0269296740995,0.0473508491485,-0.0670217567934,0.17525116393,-0.00867486900538,0.446998284734,0.163750714694,-0.131618067467,-0.0019439679817,-0.0139113976459,0.0643224699828,-0.0376500857633,-0.00441809927907,-0.125814751286,0.0962252698872,-0.189708404803,0.0041166380789,0.00617495711835,-0.0382504288165,-0.065662882803,-0.0625679674099,-0.080708976558,-0.0112252666254,0.129788450543,-0.0461749571184,0.127873070326,-0.0553485924982,-0.0324174008439,-0.145111492281,-0.0279242900705,0.0175814751286,0.014493032937,0.0368782161235,0.246929674099,-0.0729767659442,-0.323956546598,-0.00130905888186,-0.00111197569339,-0.0021160130856,0.185922175309,0.129142591026,0.198248724925,0.101207616473,0.0814759871364,0.0907833166127,0.212185248714,0.14822915952,0.205863198396,-0.182354202401,-0.192597555746,-0.0655322285691,0.151355060034,0.12388031256,0.161892547488,-0.137975986278,-0.131563614582,-0.122562312395,-0.0717608773219,-0.0597843169504,-0.0537704806429
0.0398627787307,0.0495032201689,0.0700960988697,-0.00172534305317,0.262658662093,-0.00421611497255,-0.0228557481746,0.0908002706647,0.344768439108,-0.0127718975288,0.0349914236707,-0.00611778158948,0.464022298456,0.0672384219554,0.179302458548,0.108404802744,0.0810563016529,-0.0211549456832,0.0334819897084,0.208176100629,-0.0337478559177,-0.00178602058319,0.193481989708,0.0271012006861,0.549400459359,-0.0706260720412,0.358216123499,0.000343053173242,0.0151523728367,0.101200686106,0.214093767867,-0.00290734244453,0.212921669525,-0.0305317324185,0.196490302151,-0.11615780446,0.0672384219554,0.0516295025729,-0.0473413379074,0.00660377358491,0.0756432246998,0.0952544311035,0.0204116638079,0.125465192802,0.0852487135506,0.0847341337907,0.0750600343053,-0.0051295903621,0.210561136976,0.190394511149,0.00156824307768,0.0498250428816,0.0924032307413,0.160138192191,-0.0269296740995,0.148380044696,0.143504558996,0.17525116393,-0.0300789785944,0.246998284734,0.163750714694,0.201715265866,-0.0019439679817,0.227467912699,0.0643224699828,0.212349914237,-0.00441809927907,0.124185248714,0.204162955347,0.310291595197,0.0041166380789,0.00617495711835,0.295082904517,0.0691685778711,0.15618203259,0.252624356775,0.0373524494426,0.0631217838765,0.287158376215,0.377873070326,0.0541277167288,-0.0324174008439,-0.145111492281,-0.0279242900705,0.142581475129,0.0706728082179,0.0368782161235,0.246929674099,0.381568688601,0.176043453402,-0.00130905888186,-0.00111197569339,-0.0021160130856,0.589768329155,0.640663328354,0.362333424536,0.252722767989,0.250645156306,0.175266367539,0.212185248714,0.14822915952,0.205863198396,0.130145797599,0.104277444254,0.0933863940288,0.151355060034,0.12388031256,0.161892547488,0.195357347055,0.170023687005,0.195274932801,0.128740375811,0.0922346854249,0.129308321175
0.0398627787307,-0.0232730601545,0.0476602014338,-0.00172534305317,0.179325328759,0.216164995218,-0.0228557481746,0.095200006373,-0.155231560892,-0.0127718975288,0.0349914236707,-0.00611778158948,-0.0359777015437,-0.0994282447113,-0.154030874786,-0.141595197256,-0.0391750295159,-0.0211549456832,0.0334819897084,0.157451462948,-0.0337478559177,-0.00178602058319,0.193481989708,0.0271012006861,0.467064059886,-0.0706260720412,0.158216123499,0.000343053173242,-0.11826697182,-0.148799313894,0.0474271012007,0.0422539478781,-0.120411663808,-0.0305317324185,-0.111202005542,-0.11615780446,0.0672384219554,0.301629502573,-0.0473413379074,0.00660377358491,0.0756432246998,-0.23807890223,0.0204116638079,0.0496415665749,0.0852487135506,0.0847341337907,0.0750600343053,0.62479166948,0.210561136976,0.190394511149,0.00156824307768,0.0498250428816,0.0904027734343,-0.0155783341163,-0.0269296740995,-0.0272133180433,-0.0670217567934,-0.396177407498,-0.212441992293,-0.353001715266,-0.169582618639,-0.131618067467,-0.0019439679817,-0.117359673508,0.0643224699828,0.212349914237,-0.00441809927907,0.124185248714,0.00609173872989,0.310291595197,0.0041166380789,0.00617495711835,0.295082904517,-0.0375729951626,-0.0625679674099,0.252624356775,-0.00519314954646,-0.136878216123,-0.246174957118,-0.122126929674,0.0733297117412,-0.0324174008439,0.604888507719,-0.0279242900705,-0.232418524871,-0.0978665176248,0.0368782161235,0.0469296740995,0.0179323249649,0.176043453402,-0.00130905888186,-0.00111197569339,-0.0021160130856,-0.102539363153,-0.133530220034,0.00361395692929,-0.141216625951,-0.136742231082,-0.0986851041696,0.0121852487136,-0.00377084048027,0.0637220611883,0.130145797599,0.104277444254,0.0933863940288,-0.181978273299,-0.177706989028,-0.155944697707,-0.137975986278,-0.131563614582,-0.122562312395,-0.0717608773219,-0.0597843169504,-0.0537704806429
0.0398627787307,0.0131150800072,0.0829166116902,-0.00172534305317,0.345991995426,-0.0265856261573,-0.0228557481746,0.0486997595268,0.344768439108,-0.0127718975288,0.0349914236707,-0.00611778158948,0.29735563179,0.0672384219554,0.512635791881,0.108404802744,0.0848103600945,-0.0211549456832,0.0334819897084,0.237161607875,-0.0337478559177,-0.00178602058319,-0.139851343625,0.0271012006861,-0.374955460272,-0.0706260720412,0.358216123499,0.000343053173242,0.158941323514,0.101200686106,0.130760434534,-0.00290734244453,0.212921669525,-0.0305317324185,0.0426441483045,-0.11615780446,0.0672384219554,-0.198370497427,-0.0473413379074,0.00660377358491,0.0756432246998,0.0952544311035,0.0204116638079,0.0880904807629,0.0852487135506,0.0847341337907,0.0750600343053,-0.0051295903621,0.210561136976,0.190394511149,0.00156824307768,0.0498250428816,0.0245811097233,0.064505474893,-0.0269296740995,0.0425199312741,0.143504558996,0.0323940210733,-0.104137197773,0.446998284734,0.163750714694,0.201715265866,-0.0019439679817,0.0550541195954,0.0643224699828,0.212349914237,-0.00441809927907,0.374185248714,0.0928869909554,-0.189708404803,0.0041166380789,0.00617495711835,0.295082904517,0.113410150905,0.0536820325901,0.252624356775,0.082650553758,0.129788450543,0.087158376215,-0.122126929674,0.232182579572,-0.0324174008439,-0.145111492281,-0.0279242900705,0.0175814751286,0.0706728082179,0.0368782161235,0.0469296740995,0.290659597692,0.176043453402,-0.00130905888186,-0.00111197569339,-0.0021160130856,0.307717047104,0.267903471723,0.255622541895,0.252722767989,0.250645156306,0.175266367539,0.0121852487136,-0.00377084048027,0.0637220611883,0.567645797599,0.682402444254,0.227360990244,0.151355060034,0.12388031256,0.161892547488,0.195357347055,0.170023687005,0.195274932801,0.128740375811,0.0922346854249,0.129308321175
0.0398627787307,0.211228287554,-0.0164423626688,-0.00172534305317,-0.187341337907,0.284102029187,0.202440694513,0.0123513417746,0.0947684391081,-0.0127718975288,0.0349914236707,-0.00611778158948,0.0473556317896,-0.0994282447113,0.512635791881,0.108404802744,0.0662429899646,-0.0211549456832,0.0334819897084,0.0125239267159,-0.0337478559177,-0.00178602058319,0.193481989708,0.0271012006861,0.540273985405,0.0543739279588,-0.241783876501,0.000343053173242,0.00276441152619,0.351200686106,0.214093767867,0.0196733027168,0.101810558414,-0.0305317324185,0.0426441483045,-0.11615780446,0.0672384219554,0.301629502573,-0.0473413379074,0.506603773585,0.0756432246998,0.0952544311035,0.0204116638079,0.0507751252244,0.0852487135506,0.0847341337907,0.0750600343053,-0.0051295903621,-0.0751531487381,0.190394511149,0.00156824307768,0.0498250428816,0.0302813810788,0.141637531368,-0.0269296740995,0.125695734677,-0.0670217567934,0.17525116393,-0.147373499142,0.246998284734,-0.169582618639,-0.131618067467,-0.0019439679817,0.0895368782161,-0.602344196684,0.212349914237,-0.00441809927907,0.124185248714,0.00831725801772,0.310291595197,0.0041166380789,0.00617495711835,-0.0382504288165,0.0993652070846,0.0874320325901,-0.0140423098914,0.0334020984979,0.263121783877,0.287158376215,0.127873070326,0.105000534684,-0.0114475450117,-0.145111492281,-0.0279242900705,0.0175814751286,0.0931447183302,0.0368782161235,0.0469296740995,0.47247777951,0.176043453402,-0.00130905888186,-0.00111197569339,-0.0021160130856,-0.0192060298192,-0.0685020582312,0.0730028998383,0.101207616473,0.0814759871364,0.0907833166127,0.0121852487136,-0.00377084048027,0.0637220611883,0.130145797599,0.104277444254,0.0933863940288,-0.181978273299,-0.177706989028,-0.155944697707,-0.137975986278,-0.131563614582,-0.122562312395,-0.0717608773219,-0.0597843169504,-0.0537704806429
-0.160137221269,-0.0637043270009,-0.151057747284,-0.00172534305317,-0.570674671241,0.0960324351517,0.179713421786,-0.0940540334957,-0.155231560892,0.279709352832,-0.465008576329,-0.00611778158948,-0.285977701544,0.233905088622,-0.154030874786,0.108404802744,0.0184548406139,-0.0211549456832,-0.566518010292,-0.291823899371,-0.0337478559177,-0.00178602058319,-0.139851343625,-0.472898799314,0.504741092781,-0.0706260720412,-0.441783876501,0.000343053173242,-0.0265576810809,0.351200686106,-0.0359062321326,-0.00290734244453,0.101810558414,-0.0305317324185,0.119567225228,-0.11615780446,0.0672384219554,0.0516295025729,-0.0473413379074,-0.368396226415,-0.4243567753,-0.23807890223,0.0204116638079,0.0461834519181,0.0852487135506,0.0847341337907,0.0750600343053,-0.0051295903621,0.139132565548,-0.142938822184,0.00156824307768,-0.150174957118,-0.0731597513217,0.0814475452294,-0.0269296740995,0.0593231238807,-0.0670217567934,-0.396177407498,0.167694994008,0.246998284734,-0.169582618639,-0.131618067467,-0.0019439679817,0.124019636837,0.0643224699828,-0.0376500857633,-0.00441809927907,-0.125814751286,-0.0873800713591,-0.189708404803,0.0041166380789,0.00617495711835,0.12841623785,-0.002460635612,-0.0625679674099,-0.080708976558,0.0157482518239,0.263121783877,-0.246174957118,-0.122126929674,-0.109213929157,-0.0324174008439,-0.145111492281,-0.0279242900705,-0.107418524871,0.014493032937,0.0368782161235,0.0469296740995,-0.436613129581,-0.323956546598,-0.00130905888186,-0.00111197569339,-0.0021160130856,-0.275616286229,-0.230304413582,-0.250039011159,0.101207616473,0.0814759871364,0.0907833166127,0.0121852487136,-0.00377084048027,0.0637220611883,-0.182354202401,-0.192597555746,-0.0655322285691,-0.181978273299,-0.177706989028,-0.155944697707,-0.137975986278,-0.131563614582,-0.122562312395,-0.0717608773219,-0.0597843169504,-0.0537704806429
0.239862778731,-0.0583134914214,-0.125416721643,-0.00172534305317,-0.570674671241,-0.0704961481126,-0.0228557481746,-0.101358595336,-0.155231560892,0.279709352832,0.0349914236707,-0.00611778158948,-0.369311034877,0.233905088622,-0.154030874786,-0.141595197256,-0.0483065230224,-0.0211549456832,0.0334819897084,-0.233852884878,-0.0337478559177,-0.00178602058319,-0.139851343625,0.0271012006861,-0.374955460272,0.0543739279588,-0.441783876501,0.000343053173242,-0.00731946151509,0.351200686106,-0.0359062321326,-0.00290734244453,-0.120411663808,-0.0305317324185,-0.111202005542,-0.11615780446,0.0672384219554,0.0516295025729,-0.0473413379074,-0.368396226415,0.0756432246998,0.0952544311035,0.0204116638079,-0.0664284234773,-0.914751286449,0.0847341337907,0.0750600343053,-0.0051295903621,-0.218010291595,0.190394511149,-0.427003185494,0.249825042882,-0.0354612597587,-0.101755310136,-0.0269296740995,-0.0870746917043,-0.0670217567934,-0.681891693212,-0.179907745718,0.246998284734,-0.169582618639,-0.131618067467,-0.0019439679817,-0.151842432129,0.0643224699828,0.212349914237,-0.00441809927907,-0.125814751286,-0.108893424475,-0.189708404803,0.0041166380789,0.00617495711835,0.295082904517,-0.065662882803,-0.0625679674099,-0.280708976558,0.0204468473371,0.263121783877,-0.446174957118,0.127873070326,0.103005522215,-0.0324174008439,-0.145111492281,-0.0279242900705,-0.107418524871,-0.0416867423439,0.0368782161235,-0.153070325901,-0.254794947762,0.176043453402,-0.00130905888186,-0.00111197569339,-0.0021160130856,-0.307667568281,-0.240033036214,-0.362411446855,-0.141216625951,-0.136742231082,-0.0986851041696,-0.107814751286,-0.0597708404803,-0.121519875345,-0.182354202401,-0.192597555746,-0.0655322285691,-0.181978273299,-0.177706989028,-0.155944697707,-0.137975986278,-0.131563614582,-0.122562312395,-0.0717608773219,-0.0597843169504,-0.0537704806429
